,geo_id,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
6985,90502,2125.75,2060.25,2039.0833333333333,2114.5,2124.5,2280.0,2367.0833333333335,2436.0,2468.3333333333335,2449.8333333333335,2452.0
7006,93263,1433.0,1103.2727272727273,1071.909090909091,1210.8333333333333,1134.5,1223.8333333333333,1216.0,1235.5833333333333,1215.6666666666667,1160.7,1270.0
7010,92344,1161.5,1169.6666666666667,1125.0833333333333,1120.0833333333333,1143.0833333333333,1216.3333333333333,1280.0,1360.1666666666667,1408.25,1540.4166666666667,1538.0
7018,94505,1806.3333333333333,1727.0,1719.0,1865.6666666666667,2017.5833333333333,2282.6666666666665,2413.0833333333335,2465.75,2521.4166666666665,2489.0,2510.0
7030,94960,2396.0,2582.4545454545455,2653.8333333333335,2764.3333333333335,3005.8333333333335,3355.5833333333335,3607.9166666666665,3587.0,3474.1666666666665,3294.8333333333335,3412.0
7037,93728,1290.0,1124.8333333333333,950.5555555555555,965.4166666666666,946.25,978.75,1012.4166666666666,1078.6666666666667,1133.9166666666667,1163.25,1236.0
7056,93402,1838.75,1614.25,1546.6666666666667,1653.3,1722.25,2204.0,2256.9166666666665,2327.0833333333335,2380.9166666666665,2382.9166666666665,2377.0
7057,93631,1442.5,1289.1666666666667,1146.9166666666667,1155.6666666666667,1146.3333333333333,1226.75,1282.6666666666667,1300.9166666666667,1303.1666666666667,1343.8333333333333,1361.0
7070,92587,1682.25,1665.3333333333333,1610.75,1661.0833333333333,1685.5833333333333,1761.0833333333333,1808.75,1882.9166666666667,1936.9166666666667,1978.0833333333333,2010.0
7100,94920,3530.75,3895.6666666666665,4129.454545454545,4679.416666666667,5092.583333333333,5523.333333333333,5790.166666666667,5683.916666666667,5440.916666666667,5474.090909090909,5340.0
7114,91902,2110.25,2049.25,1990.4166666666667,2029.5,2088.4166666666665,2177.5,2257.4166666666665,2313.25,2376.8333333333335,2477.6666666666665,2536.0
7122,95138,1792.25,1909.0,2136.0833333333335,2190.1666666666665,2393.75,2731.909090909091,2912.3333333333335,2862.3333333333335,2993.0,3183.0833333333335,3208.0
7128,94965,2543.25,2823.6666666666665,3152.75,3399.4166666666665,3642.5833333333335,4119.166666666667,4149.333333333333,4078.4166666666665,4015.0,4056.6666666666665,3921.0
7137,93927,1281.75,1500.5555555555557,1409.1666666666667,1404.0,1408.75,1491.8333333333333,1629.4166666666667,1704.0,1786.1,1943.909090909091,2033.0
7139,93923,3101.75,2566.0,2756.5,2717.75,2692.5,3021.0,3459.9166666666665,3654.0,3756.5,3799.8333333333335,3735.0
7142,95391,1462.75,1529.3333333333333,1496.5454545454545,1578.9166666666667,1749.888888888889,2051.0,2140.9166666666665,2237.5,2267.75,2274.0,2234.0
7159,94507,3003.5,3264.5,3427.3333333333335,3504.3333333333335,3941.0,4436.25,4486.5,4366.916666666667,4269.333333333333,4246.25,4048.0
7161,95954,1310.5,1054.0,985.9166666666666,995.0833333333334,1022.5833333333334,1088.6666666666667,1120.75,1158.4166666666667,1205.6666666666667,1365.75,1506.0
7168,92225,2181.0,1970.4,1541.4444444444443,1460.9,1307.5833333333333,1395.0,1391.1666666666667,1398.25,1547.25,1606.75,
7171,92866,2161.5,2152.3333333333335,2120.0,2107.9166666666665,2103.9166666666665,2272.5,2363.6666666666665,2397.8333333333335,2390.3333333333335,2474.6363636363635,2454.0
7183,94556,2757.6666666666665,3034.4166666666665,3245.9166666666665,3272.5,3667.0833333333335,4131.166666666667,4235.333333333333,4049.4166666666665,3977.0833333333335,3990.0,3939.0
7197,95066,2432.5,2320.75,2365.0,2482.9,2475.0,3051.2,3194.0,3233.0,3261.0833333333335,3196.0,3231.0
7216,90094,,,,,2821.3,3240.2,3509.7272727272725,3421.5,3541.5,3582.375,3616.0
7246,93268,1340.0,983.6666666666666,934.3636363636364,990.3333333333334,985.0,1065.25,1035.25,1031.5,1022.5833333333334,1086.9166666666667,1130.0
7258,95010,2417.0,2321.5833333333335,2347.0,2346.0833333333335,2428.75,2927.222222222222,3042.8333333333335,3145.1666666666665,3127.75,3198.8333333333335,3259.0
7265,94709,2378.25,2315.3333333333335,2338.5833333333335,2381.6666666666665,2519.0,3516.8,3570.1666666666665,3393.5,3396.8333333333335,3378.090909090909,3253.0
7293,95338,1574.0,1513.0,1451.75,1399.0833333333333,1394.5,1482.9166666666667,1572.6666666666667,1660.8333333333333,1713.9166666666667,1695.090909090909,1741.0
7299,95252,1522.25,1483.2727272727273,1439.090909090909,1352.375,1403.0,1483.4166666666667,1567.8333333333333,1631.0833333333333,1575.1666666666667,1555.8333333333333,
7317,91436,2531.0,2553.6666666666665,2552.3333333333335,2596.25,2684.5833333333335,2879.9166666666665,2979.5,2976.3333333333335,2980.6666666666665,3107.8333333333335,3079.0
7350,90401,,,,,3158.5,3635.1666666666665,3691.4166666666665,3469.8333333333335,3440.818181818182,3673.3333333333335,3647.0
7370,93247,1344.5,1281.25,1220.25,1119.3333333333333,1076.5833333333333,1087.1666666666667,1098.3333333333333,1139.0833333333333,1138.5,1133.9166666666667,1180.0
7379,93442,2041.75,1678.0,1680.1666666666667,1719.8,1814.5,2379.3333333333335,2450.8333333333335,2435.25,2540.4166666666665,2501.75,2510.0
7386,95203,1108.3333333333333,1072.9166666666667,1034.8333333333333,1026.6666666666667,1108.75,1176.5,1229.3333333333333,1290.0,1340.1666666666667,1383.3333333333333,1446.0
7389,93301,1388.0,910.5,890.25,958.0833333333334,988.4166666666666,1039.5,1077.6666666666667,1076.75,1078.75,1119.9166666666667,1141.0
7390,92845,2166.75,2089.0833333333335,2071.5,2128.75,2199.5,2273.4166666666665,2375.4166666666665,2441.25,2488.5833333333335,2566.4166666666665,2590.0
7397,95451,1449.0,1291.5,1142.5,1142.4166666666667,1119.6666666666667,1216.25,1364.5833333333333,1426.1666666666667,1450.9166666666667,1471.0833333333333,1458.0
7463,94571,1758.75,1716.4166666666667,1797.6666666666667,1636.6666666666667,1581.8181818181818,1704.5833333333333,1800.0833333333333,1822.9166666666667,1810.5833333333333,1863.0833333333333,1851.0
7493,93960,1339.25,1565.625,1517.1666666666667,1494.5833333333333,1495.3333333333333,1625.6666666666667,1708.4166666666667,1772.0833333333333,1880.5,1986.0,
7500,95453,1474.75,1329.625,1175.3333333333333,1133.8181818181818,1135.3333333333333,1226.6666666666667,1371.0833333333333,1426.6666666666667,1491.9166666666667,1472.1666666666667,1462.0
7504,93433,1766.25,1653.75,1632.4166666666667,1664.3636363636363,1703.7142857142858,2163.8,2233.5,2230.6666666666665,2253.25,2307.25,2289.0
7512,93221,1309.5,1250.0833333333333,1202.3333333333333,1120.5,1089.5,1115.6666666666667,1145.3333333333333,1181.8333333333333,1173.1666666666667,1189.8333333333333,1244.0
7525,90402,6849.0,6442.833333333333,6355.083333333333,6379.583333333333,6313.416666666667,6888.083333333333,7022.416666666667,6944.833333333333,6265.272727272727,6205.166666666667,5850.0
7531,94805,1843.25,1723.5,1716.0,1776.0833333333333,1986.3636363636363,2408.4545454545455,2557.0833333333335,2575.5,2545.8333333333335,2591.9166666666665,2568.0
7554,95030,2642.75,2777.777777777778,3202.25,3272.4166666666665,3609.6666666666665,4233.181818181818,4219.5,4030.5833333333335,4011.0833333333335,3993.4545454545455,3886.0
7557,93203,1360.0,1003.8,981.1666666666666,1009.1666666666666,1028.5833333333333,1084.0,1089.5,1106.8333333333333,1110.8333333333333,1141.0,1199.0
7578,95673,1414.5,1365.3333333333333,1341.5833333333333,1375.4166666666667,1410.5833333333333,1480.1666666666667,1566.5833333333333,1643.3333333333333,1682.0,1727.6666666666667,1789.0
7601,94707,2764.25,2812.0,2801.777777777778,2659.75,2964.375,3607.125,3698.1666666666665,3571.5833333333335,3449.8333333333335,3330.8333333333335,3314.0
7606,94904,2482.75,2676.5833333333335,2892.5833333333335,3043.9166666666665,3585.5454545454545,4039.0,4189.0,4192.333333333333,4154.583333333333,3964.4166666666665,3870.0
7614,95357,1464.25,1110.75,1102.5833333333333,1152.4166666666667,1159.909090909091,1282.3333333333333,1380.25,1469.0833333333333,1536.0833333333333,1592.8333333333333,1565.0
7616,90670,2013.5,2033.8333333333333,2031.0833333333333,2127.6666666666665,2142.3333333333335,2153.1666666666665,2220.1666666666665,2323.75,2362.3333333333335,2389.5,2452.0
7628,91502,2216.0,2176.25,2091.9166666666665,2209.25,2333.25,2519.0833333333335,2618.5,2668.6666666666665,2638.1666666666665,2557.6666666666665,2597.0
7636,95650,1612.5,1682.0,1721.1666666666667,1770.9166666666667,1855.0,1971.0833333333333,2047.5833333333333,2180.9166666666665,2230.0833333333335,2233.75,2245.0
7651,93930,1281.5,1486.6666666666667,1431.3333333333333,1405.75,1415.1666666666667,1520.75,1643.5,1673.0833333333333,1813.2727272727273,1919.8181818181818,
7663,95605,1301.25,1254.6666666666667,1318.1666666666667,1306.6666666666667,1346.5,1456.5,1553.9166666666667,1633.8333333333333,1649.3333333333333,1704.0833333333333,1760.0
7700,93015,1803.0,1811.3333333333333,1880.0,1927.8333333333333,1987.5833333333333,2121.1666666666665,2207.4166666666665,2251.75,2319.5833333333335,2356.1666666666665,2371.0
7706,92314,909.3333333333334,994.0909090909091,1031.1666666666667,1058.0,1076.5,1139.25,1183.75,1288.9166666666667,1361.3333333333333,1457.0833333333333,1500.0
7709,95946,1585.25,1469.6363636363637,1447.0833333333333,1445.5833333333333,1461.5,1569.75,1678.3333333333333,1778.1666666666667,1763.0833333333333,1864.5,1834.0
7724,94502,2278.5,2501.9166666666665,2550.8333333333335,2678.0,2942.1,3253.4166666666665,3379.0,3361.0833333333335,3349.8333333333335,3335.5,3344.0
7725,91377,2305.25,2368.8333333333335,2471.3333333333335,2519.1666666666665,2617.3333333333335,2777.4166666666665,2876.3333333333335,2920.4166666666665,3004.9166666666665,3079.75,3085.0
7730,92582,1581.75,1593.9166666666667,1531.75,1536.5,1550.6666666666667,1613.8333333333333,1658.75,1696.8333333333333,1700.3333333333333,1753.8333333333333,1764.0
7744,90623,2333.75,2263.75,2317.75,2345.25,2362.6666666666665,2420.0833333333335,2536.75,2602.75,2642.0,2612.8333333333335,2648.0
7745,91345,2146.0,2067.3333333333335,2094.6666666666665,2162.6666666666665,2197.0833333333335,2328.4166666666665,2467.0833333333335,2523.0833333333335,2570.8333333333335,2550.4166666666665,2573.0
7757,94542,2201.75,2103.25,2188.3333333333335,2250.3333333333335,2441.9166666666665,2818.1666666666665,2997.0,3007.5833333333335,3006.3333333333335,2938.5,2903.0
7789,94517,2356.5,2479.5,2449.4166666666665,2584.8333333333335,2661.9166666666665,2974.4166666666665,3061.25,2976.4166666666665,2988.25,3054.1666666666665,3015.0
7815,94065,2951.6666666666665,2689.8,2974.0,3255.8333333333335,3589.625,4434.375,4539.333333333333,4368.0,4283.583333333333,4484.727272727273,4523.0
7825,90014,,,,,1957.5,2259.4166666666665,2377.5,2398.6666666666665,2444.909090909091,2715.3636363636365,2655.0
7828,93614,1694.0,1592.9166666666667,1385.6363636363637,1293.6363636363637,1314.125,1248.25,1280.1666666666667,1328.8333333333333,1404.4166666666667,1496.6666666666667,1518.0
7839,92007,3080.25,2824.3333333333335,2693.6666666666665,2863.3333333333335,3071.9166666666665,3393.9166666666665,3409.8333333333335,3435.8333333333335,3459.75,3772.3333333333335,3745.0
7895,94552,2495.25,2583.75,2701.25,2725.8333333333335,2767.5,3280.8333333333335,3441.1666666666665,3325.5,3296.6666666666665,3230.3333333333335,3189.0
7899,94158,3092.75,3235.0833333333335,3383.5,4014.4545454545455,4146.545454545455,4586.6,4917.166666666667,4347.416666666667,4488.727272727273,4853.818181818182,4703.0
7942,91024,2369.0,2377.0833333333335,2379.5833333333335,2398.4166666666665,2496.0,2685.4166666666665,2770.8333333333335,2830.0833333333335,2762.0,2693.5,2726.0
7954,91914,2156.5,2118.0,2120.0,2123.1666666666665,2238.9166666666665,2385.0,2433.6666666666665,2484.5,2529.8333333333335,2558.9166666666665,2562.0
7961,95130,2166.0,2250.6666666666665,2375.4166666666665,2522.25,2802.6666666666665,3211.5833333333335,3334.9166666666665,3208.9166666666665,3219.3333333333335,3277.5833333333335,3282.0
7990,93449,2412.5,2077.5555555555557,2115.0,2066.0,,2751.5,2747.75,2839.1666666666665,2833.9166666666665,2811.1666666666665,2865.0
7991,95425,1550.5,1553.1666666666667,1584.5833333333333,1616.9166666666667,1793.0,2088.0833333333335,2308.1666666666665,2441.5,2567.0833333333335,2433.5,2490.0
8012,93730,2186.75,1692.4285714285713,1532.5,1552.1666666666667,1562.3333333333333,1745.4166666666667,1784.5,1925.4166666666667,1971.5833333333333,1966.25,2014.0
8014,93505,1242.0,848.0,808.8333333333334,804.6666666666666,816.9166666666666,862.3333333333334,887.0833333333334,962.1666666666666,995.1666666666666,1036.8181818181818,1123.0
8015,93108,9391.5,5602.0,6309.7,5968.714285714285,6878.4,6953.5,6956.75,6388.416666666667,6905.111111111111,6872.636363636364,6579.0
8052,93908,2443.25,2219.0833333333335,2326.4166666666665,2346.9166666666665,2462.4166666666665,2649.5833333333335,2873.1666666666665,2953.0833333333335,3024.4166666666665,3011.8333333333335,3064.0
8066,94708,3500.0,3108.5833333333335,3221.9166666666665,3144.1666666666665,3313.5714285714284,4182.0,4293.916666666667,4062.5833333333335,4080.1,4065.6666666666665,
8072,93644,1634.25,1542.0,1400.2222222222222,1279.090909090909,1293.375,1253.3333333333333,1280.6666666666667,1318.25,1405.7,1467.4166666666667,1508.0
8106,95073,2740.25,2533.1666666666665,2560.0833333333335,2647.25,2412.1666666666665,3148.6666666666665,3200.5833333333335,3261.9166666666665,3260.5,3252.1666666666665,3311.0
8140,93212,1158.0,1115.25,950.4285714285714,906.3333333333334,931.5,972.0833333333334,1017.75,981.5,981.5833333333334,1004.1111111111111,1022.0
8163,95320,1361.75,1278.5,1262.1666666666667,1290.5,1444.090909090909,1552.0833333333333,1659.5,1747.5833333333333,1748.0,1754.9166666666667,1777.0
8167,91708,1810.25,1778.75,1765.9166666666667,1756.4166666666667,1823.5833333333333,1956.4166666666667,2138.75,2247.25,2349.75,2368.5,2318.0
8176,95006,1896.0,1924.4166666666667,2076.0,2238.8571428571427,2169.777777777778,2514.0,2666.0,2781.8333333333335,2902.3333333333335,2856.8333333333335,2863.0
8201,95334,1138.5,909.2857142857143,895.5,933.8333333333334,962.75,1044.0,1126.1666666666667,1199.5,1264.1666666666667,1313.3333333333333,1312.0
8220,93465,1676.3333333333333,1518.1666666666667,1578.0,1600.9166666666667,1572.75,2290.0,2317.0833333333335,2374.0,2386.5,2379.1666666666665,2318.0
8241,95368,1201.0,1101.5,1115.5,1156.75,1209.0833333333333,1285.75,1374.75,1463.75,1494.6666666666667,1541.5,1517.0
8267,93636,1627.5,1583.0833333333333,1374.2727272727273,1315.8333333333333,1289.75,1286.8333333333333,1330.6666666666667,1403.5,1490.1666666666667,1556.1666666666667,
8270,90701,2149.5,2062.1666666666665,2002.6666666666667,2098.0,2092.3333333333335,2272.1666666666665,2339.1666666666665,2398.9166666666665,2395.25,2277.5833333333335,2273.0
8271,92325,1102.6666666666667,1176.9166666666667,1140.3333333333333,1143.1666666666667,1176.3333333333333,1252.5833333333333,1306.5,1408.8333333333333,1435.3333333333333,1382.5,1411.0
8272,93109,2955.0,2882.75,3066.1,2792.1666666666665,,3869.6666666666665,3937.1666666666665,4030.3333333333335,4162.333333333333,4239.583333333333,
8274,95304,1254.75,1276.1666666666667,1205.7272727272727,1287.2727272727273,1468.5454545454545,1634.5,1758.0833333333333,1841.8333333333333,1999.5,1959.3333333333333,1825.0
8286,92252,1001.3333333333334,984.0,911.8333333333334,907.0,925.9166666666666,938.0833333333334,936.25,977.0,1044.75,1117.7272727272727,1201.0
8291,92313,1572.5,1561.4166666666667,1554.9166666666667,1586.5,1568.6666666666667,1674.1666666666667,1753.4166666666667,1804.4166666666667,1870.9166666666667,1899.1666666666667,1877.0
8299,90755,2198.75,2105.9166666666665,2029.4166666666667,2117.8333333333335,2165.9166666666665,2329.0833333333335,2387.5,2433.1666666666665,2427.3333333333335,2395.4166666666665,2390.0
8315,95742,,,1547.5,1545.125,1542.2727272727273,1735.5,1906.8,2051.3636363636365,2030.6666666666667,1824.1818181818182,1890.0
8319,95811,1214.3333333333333,1269.5,1293.25,1317.9166666666667,1369.75,1499.9166666666667,1700.9166666666667,1841.0833333333333,1873.1666666666667,1874.3333333333333,1897.0
8328,92657,4767.25,4887.75,5040.666666666667,5366.25,5576.916666666667,5743.583333333333,6009.0,6058.916666666667,5724.0,5695.454545454545,5561.0
8356,94574,2622.3333333333335,2622.909090909091,2741.5,2379.5,2723.0,3764.1666666666665,4114.0,3950.9166666666665,4024.3,3870.909090909091,3716.0
8432,93546,1975.0,1862.5,1790.25,1720.0833333333333,1781.3636363636363,2013.8333333333333,2163.8333333333335,2207.5,2129.090909090909,2272.0,2292.0
8433,95948,1336.75,1118.375,1088.25,1089.4166666666667,1097.5833333333333,1163.8333333333333,1156.3333333333333,1206.25,1206.9166666666667,1431.3333333333333,1406.0
8457,93648,1181.5,1086.9166666666667,915.125,901.25,872.5833333333334,931.9090909090909,951.1666666666666,1008.0833333333334,1079.75,1097.9166666666667,1131.0
8459,92241,1426.5,1650.0,1411.75,1424.75,1480.8181818181818,1471.25,1424.8333333333333,1412.25,1450.0833333333333,1553.5,1572.0
8464,92610,1877.25,1897.3333333333333,1945.0833333333333,2043.0,2155.25,2405.3636363636365,2486.25,2532.4166666666665,2488.25,2515.5833333333335,2609.0
8476,95726,1441.0,1376.7272727272727,1331.9166666666667,1326.0833333333333,1411.0,1534.25,1641.4166666666667,1768.75,1763.9166666666667,1700.8333333333333,1687.0
8584,94931,1812.0,1753.4166666666667,1742.0,1830.0,1982.0,2212.5833333333335,2408.5,2506.6666666666665,2689.25,2657.0,2630.0
8586,90056,2960.0,2812.75,2696.0,2679.1666666666665,2873.4166666666665,3079.0833333333335,3169.8333333333335,3194.25,3209.0,3234.6666666666665,3216.0
8595,95360,1291.0,1012.25,1001.8333333333334,1037.1818181818182,1134.5833333333333,1207.4166666666667,1316.75,1391.4166666666667,1427.8333333333333,1439.3333333333333,1473.0
8598,96019,1197.0,1170.0,905.7,889.2727272727273,937.4545454545455,1063.3333333333333,1083.0833333333333,1134.5,1147.3333333333333,1208.9166666666667,1219.0
8607,95388,1081.0,924.5,898.0833333333334,935.0,926.1666666666666,1009.1666666666666,1104.75,1183.5833333333333,1244.4166666666667,1261.6666666666667,1297.0
8617,93640,1220.3333333333333,1057.2,831.7142857142857,835.5,797.8333333333334,808.0,844.0,923.25,1003.0,1030.0833333333333,1052.0
8634,93543,1905.0,1516.5,1363.0,1438.5,1376.8181818181818,1519.0833333333333,1612.0833333333333,1812.5555555555557,1928.1,1993.1666666666667,2019.0
8659,92320,1506.25,1559.4166666666667,1500.5833333333333,1553.6666666666667,1597.5833333333333,1677.5833333333333,1726.0833333333333,1775.5,1826.75,1943.6666666666667,1996.0
8662,93241,1249.0,955.3636363636364,923.8333333333334,948.5833333333334,928.0,971.3333333333334,946.6666666666666,957.75,974.9166666666666,1050.9166666666667,1136.0
8675,91207,2292.0,2216.0833333333335,2163.75,2264.4166666666665,2349.9166666666665,2538.75,2621.4166666666665,2625.0,2620.6666666666665,2681.9166666666665,2710.0
8721,93428,1971.25,1557.75,1593.4166666666667,1629.0833333333333,1817.142857142857,2286.3333333333335,2314.4166666666665,2356.5,2412.25,2484.6363636363635,2462.0
8756,92408,1214.6666666666667,1287.5,1280.5833333333333,1298.0833333333333,1329.5833333333333,1389.9166666666667,1451.5,1516.3333333333333,1572.6666666666667,1630.3333333333333,1667.0
8798,94925,2828.5,3418.285714285714,3518.6666666666665,3711.181818181818,4085.5,4455.916666666667,4486.166666666667,4477.833333333333,4586.083333333333,4568.166666666667,4490.0
8821,95640,1421.5,1404.4545454545455,1148.4285714285713,1149.0,1213.7777777777778,1268.4285714285713,1447.5,1543.5555555555557,1375.4545454545455,1427.1818181818182,1393.0
8835,90211,3335.5,3535.5,3592.0833333333335,3581.4166666666665,3716.8333333333335,4046.0,4140.166666666667,4087.5,3934.5833333333335,4062.090909090909,3901.0
8914,90248,2189.5,2138.5,2120.9166666666665,2181.5,2182.9166666666665,2372.0,2468.75,2509.3333333333335,2480.6666666666665,2422.4166666666665,2427.0
8922,95326,1377.0,1230.0833333333333,1195.75,1177.0833333333333,1202.4545454545455,1331.8333333333333,1400.3333333333333,1489.5,1554.8333333333333,1612.3333333333333,1565.0
8934,92276,1654.5,1714.0,1489.2727272727273,1470.0833333333333,1583.0833333333333,1638.3333333333333,1637.1666666666667,1695.1666666666667,1738.0833333333333,1890.5,1973.0
8978,92315,959.5,1073.8333333333333,1103.75,1132.75,1178.1666666666667,1267.75,1321.0833333333333,1413.4166666666667,1473.75,1568.9166666666667,1529.0
8982,95642,1630.5,1641.625,1253.75,1217.6666666666667,1280.5714285714287,1339.0,1590.3636363636363,1708.375,1440.0,1474.7,1410.0
8989,90077,5318.0,5391.083333333333,5508.666666666667,5350.916666666667,5355.083333333333,5668.5,5918.0,5634.333333333333,5617.333333333333,5552.25,
9042,95315,1211.25,946.4285714285714,952.25,984.5,1009.1666666666666,1073.8333333333333,1169.9166666666667,1231.8333333333333,1310.4166666666667,1354.5833333333333,1332.0
9068,95018,2112.5,2092.0,2275.9166666666665,2464.125,2318.5833333333335,2692.4166666666665,2909.4166666666665,2976.0833333333335,3027.0,2946.6666666666665,2905.0
9081,95988,1446.0,1420.75,1418.6666666666667,1433.1666666666667,1357.9166666666667,1409.5833333333333,1497.8181818181818,1551.75,1659.5454545454545,1716.0,1778.0
9097,95386,1225.0,1072.0833333333333,1043.0833333333333,1089.9166666666667,1135.6666666666667,1237.3333333333333,1325.9166666666667,1406.8333333333333,1441.6666666666667,1454.5,1476.0
9098,93250,1223.0,1074.909090909091,1085.25,1159.5,1087.3333333333333,1138.25,1148.0833333333333,1163.0833333333333,1148.8333333333333,1132.5,1220.0
9110,90716,1667.0,1658.1666666666667,1687.8333333333333,1754.3333333333333,1791.5833333333333,1881.8333333333333,1976.6666666666667,2047.25,2127.4166666666665,2122.6666666666665,2134.0
9136,94930,2247.0,2427.4166666666665,2543.0833333333335,2533.909090909091,2941.1,3396.5,3395.5833333333335,3453.5833333333335,3386.6666666666665,3390.0833333333335,3501.0
9157,95713,1485.75,1427.111111111111,1487.25,1543.3333333333333,1446.0833333333333,1528.6666666666667,1573.0,1703.0,1754.25,1793.4166666666667,1808.0
9203,92371,1239.6666666666667,1257.6666666666667,1182.0,1142.6666666666667,1203.3333333333333,1252.1666666666667,1283.5,1400.0833333333333,1453.5833333333333,1518.4166666666667,
9205,94515,2350.0,2317.5,2127.0,2246.5,2499.7,2974.0,3308.8,3131.0,3297.181818181818,3306.0833333333335,3209.0
9210,92254,2175.75,1792.6,1531.1666666666667,1509.0,1308.8181818181818,1343.25,1383.6666666666667,1453.1,1535.1666666666667,1588.8333333333333,1665.0
9247,95953,1315.0,1289.75,1306.4545454545455,1226.2,1141.111111111111,1202.75,1245.5,1262.75,1287.75,1400.3333333333333,1451.0
9275,93701,1163.5,1007.1111111111111,776.75,754.6666666666666,734.1666666666666,758.25,806.25,863.4166666666666,943.0833333333334,978.0,1011.0
9284,94939,2070.0,2294.2727272727275,2434.818181818182,2587.4166666666665,2870.3636363636365,3449.1666666666665,3668.9166666666665,3788.9166666666665,3759.1666666666665,3862.25,3775.0
9296,95033,2691.25,2606.3333333333335,2618.5454545454545,2775.0,2375.0,3069.8571428571427,3217.75,3214.0,3273.0833333333335,3284.0833333333335,3344.0
9302,93924,2396.0,2200.1666666666665,2269.4545454545455,2386.0833333333335,2506.75,2691.0,3032.818181818182,3098.25,3146.5833333333335,3073.25,3048.0
9326,95322,1070.0,897.4444444444445,888.9166666666666,914.9166666666666,939.8333333333334,1028.25,1115.25,1185.0833333333333,1293.3333333333333,1398.1666666666667,1426.0
9332,95694,1505.25,1478.6666666666667,1566.4166666666667,1513.25,1583.1666666666667,1678.0833333333333,1849.9166666666667,1972.25,2079.9166666666665,2084.9166666666665,2105.0
9401,93620,1194.5,1000.875,994.75,985.5833333333334,960.3333333333334,1023.6666666666666,1107.75,1190.1666666666667,1251.4166666666667,1234.9166666666667,1288.0
9409,92624,2637.25,2619.5,2661.5833333333335,2749.0,2807.3333333333335,2988.0833333333335,3077.8333333333335,3074.6666666666665,3113.25,3122.4166666666665,3182.0
9456,93463,2100.0,2021.25,1860.142857142857,1895.5,1415.3333333333333,2641.0,2733.0,2592.25,2644.3333333333335,2745.4166666666665,2750.0
9471,95932,1471.75,1439.6666666666667,1443.5833333333333,1444.1666666666667,1378.4166666666667,1426.0833333333333,1534.8181818181818,1580.5,1709.3333333333333,1846.909090909091,1968.0
9531,90040,2113.25,2074.5,1972.9166666666667,2031.75,2047.75,2265.4166666666665,2342.25,2411.8333333333335,2384.5833333333335,2285.75,2343.0
9534,94710,2257.6666666666665,2056.6,2073.5833333333335,2173.5833333333335,2345.625,3031.3333333333335,3123.25,3057.8333333333335,3056.4166666666665,3048.3333333333335,2918.0
9538,95436,1660.3333333333333,1585.5833333333333,1590.8333333333333,1648.0833333333333,1765.111111111111,2110.0833333333335,2291.5833333333335,2404.5,2567.0833333333335,2513.9166666666665,2532.0
9543,91020,2522.5,2429.75,2354.25,2411.75,2494.0833333333335,2719.1666666666665,2825.1666666666665,2826.4166666666665,2773.25,2725.6666666666665,2758.0
9544,95446,1642.0,1547.5833333333333,1560.1666666666667,1603.3333333333333,1721.909090909091,2032.1666666666667,2218.5,2347.25,2499.5,2416.3333333333335,2417.0
9559,95971,,,,1348.0,1304.5,1346.5833333333333,1453.75,1537.1666666666667,1631.25,1697.6363636363637,1754.0
9589,94572,2067.0,1992.0833333333333,1968.1666666666667,2070.5833333333335,2186.8333333333335,2371.75,2550.25,2588.5833333333335,2596.3333333333335,2683.0,2711.0
9596,92359,1420.25,1407.3333333333333,1376.25,1405.5833333333333,1435.0833333333333,1530.8333333333333,1617.75,1689.1666666666667,1755.25,1789.3333333333333,1820.0
9618,93622,1287.0,1170.0833333333333,1078.5,1014.8181818181819,1021.8333333333334,1081.75,1101.4166666666667,1212.3333333333333,1273.75,1296.5,1351.0
9638,95327,1397.5,1356.4166666666667,1321.8333333333333,1292.5833333333333,1233.8181818181818,1329.5833333333333,1432.0,1398.4166666666667,1396.7777777777778,1445.4,
9687,93286,1193.5,1147.6666666666667,1106.5833333333333,1010.3333333333334,946.0,940.6666666666666,991.5,1046.75,1031.4166666666667,1070.5833333333333,1158.0
9702,95012,1847.0,1926.6666666666667,1850.1666666666667,1864.6666666666667,1979.8333333333333,2110.0833333333335,2238.25,2311.8333333333335,2418.1666666666665,2502.6666666666665,2563.0
9706,93240,1359.0,867.4,863.5833333333334,894.0,872.8333333333334,929.9090909090909,921.1666666666666,983.25,966.8333333333334,998.0833333333334,1028.0
9709,92567,1609.75,1653.75,1610.6666666666667,1610.1666666666667,1654.9166666666667,1729.4166666666667,1769.3333333333333,1846.5833333333333,1888.0833333333333,2009.0833333333333,2051.0
9710,95832,1336.6666666666667,1214.25,1208.9166666666667,1284.8333333333333,1290.5,1361.25,1435.9166666666667,1519.0833333333333,1593.3333333333333,1591.0,1636.0
9725,95065,2664.5,2515.75,2545.8333333333335,2564.8,2517.75,3049.2,3205.1666666666665,3301.5,3315.5,3275.9166666666665,3338.0
9740,95119,1939.0,2052.818181818182,2352.4,2465.6363636363635,2767.3333333333335,3099.0,3336.5,3293.6666666666665,3359.5,3366.9166666666665,3310.0
9803,93921,,,,,2247.5,2485.3333333333335,2603.2,3012.75,3152.0,3204.0,3187.0
9820,92356,937.75,983.5,956.25,958.5,978.6666666666666,1008.4166666666666,1020.0,1119.1666666666667,1197.0833333333333,1231.5,1313.0
